player,total_hands,vpip_hands,pfr_hands,channels_played_count,months_played_count,channels_played,VPIP,PFR,heuristic_label,vpip_minus_pfr,cluster
lexstraus,22540,11742,1445,1,20,holdem,52.09405501330967,6.4108251996450765,Fish,45.6832298136646,2
Carenbon,22042,11552,595,2,39,"holdem,holdemii",52.40903729244171,2.6993920696851466,Fish,49.70964522275656,2
pokermam,21954,8768,2552,2,19,"holdem,holdem1",39.93805229115423,11.624305365764782,Fish,28.313746925389445,0
OurHero,21873,6513,2649,2,34,"holdem,holdem1",29.77643670278425,12.11082156082842,Fish,17.665615141955833,0
Frodo,21725,10808,1605,2,45,"holdem,holdem1",49.74913693901036,7.387802071346375,Fish,42.361334867663984,0
theflop,21700,15502,902,1,12,holdem,71.43778801843318,4.15668202764977,Fish,67.28110599078342,2
machi,21247,18147,1434,1,15,holdem,85.40970489951522,6.74918812067586,Fish,78.66051677883937,2
slingshot,20969,8842,283,2,28,"holdem,holdem1",42.167008441032,1.349611331012447,Fish,40.81739711001956,0
Harry^T,20928,6262,2779,3,23,"holdem,holdem1,holdemii",29.92163608562691,13.278860856269112,Fish,16.6427752293578,0
SacMan,20863,4315,860,2,11,"holdem,holdem1",20.68254805157456,4.122130086756458,Rock,16.5604179648181,0
Amerikan,20752,6078,2018,2,27,"holdem,holdem1",29.288743253662297,9.724363916730915,Fish,19.56437933693138,0
PokerPaul,20361,6948,2727,2,31,"holdem,holdem1",34.12406070428761,13.393251804921173,Fish,20.73080889936644,0
Bomber,20181,10953,2418,2,32,"holdem,holdem1",54.27382191169913,11.981566820276496,Fish,42.29225509142263,2
Maniac,20162,5357,1972,2,33,"holdem,holdem1",26.569784743577024,9.780775716694771,Fish,16.78900902688225,0
Missie,20056,11605,475,2,28,"holdem,holdem1",57.862983645791786,2.3683685680095734,Fish,55.49461507778221,2
DrJ,19936,6834,2517,3,20,"holdem,holdem1,holdemii",34.27969502407704,12.62540128410915,Fish,21.65429373996789,0
Pooh,19881,6761,1719,2,13,"holdem,holdem1",34.00734369498516,8.646446355817112,Fish,25.360897339168048,0
dcgod,19852,10066,4080,1,15,holdem,50.70521861777151,20.552085432198268,LAG,30.15313318557324,0
tobar,19779,8118,841,2,35,"holdem,holdem1",41.04353101774609,4.251984427928611,Fish,36.79154658981748,0
BlackBart,19678,7222,2079,2,37,"holdem,holdem1",36.70088423620287,10.565098079073076,Fish,26.135786157129797,0
Muck_It,19583,14137,3099,2,28,"holdem,holdem1",72.19016493897769,15.824950211918502,LAG,56.36521472705918,2
fmBandit,19394,5551,2177,2,30,"holdem,holdem1",28.622254305455296,11.22512117149634,Fish,17.397133133958956,0
foldem,19134,5709,1298,3,42,"holdem,holdem1,holdemii",29.836939479460646,6.783735758335946,Fish,23.0532037211247,0
rmcinc727,19133,6559,977,1,21,holdem,34.28108503632468,5.106360737991951,Fish,29.174724298332727,0
Rambler,19024,5922,1784,2,32,"holdem,holdem1",31.129100084104287,9.377628259041211,Fish,21.75147182506308,0
halibut,18930,6178,3106,3,36,"holdem,holdem1,holdemii",32.636027469624935,16.40781827786582,LAG,16.228209191759113,0
bmk,18897,4084,1470,2,27,"holdem,holdemii",21.611896068158966,7.779012541673282,Rock,13.832883526485684,0
rene,18895,13422,531,2,15,"holdem,holdem1",71.03466525535856,2.810267266472612,Fish,68.22439798888595,2
cyclops,18668,5820,601,2,6,"holdem,holdem1",31.17634454681809,3.219412899078637,Fish,27.95693164773945,0
Patti,18530,8939,2902,3,44,"holdem,holdem1,holdemii",48.24069077172153,15.661090124123046,LAG,32.57960064759848,0
coal,18438,6849,2499,3,32,"holdem,holdem1,holdemii",37.14611129189717,13.55353075170843,Fish,23.59258054018874,0
eazy,18357,6185,1425,2,42,"holdem,holdem1",33.69286920520782,7.762706324562838,Fish,25.930162880644986,0
Kstu,18312,8870,855,1,21,holdem,48.43818261249454,4.669069462647444,Fish,43.7691131498471,0
sadie,18247,6078,716,1,31,holdem,33.309585137282845,3.9239327012659615,Fish,29.385652436016883,0
judee,18217,8546,446,3,30,"holdem,holdem1,holdemii",46.91222484492507,2.448262611846078,Fish,44.463962233079,0
MegaHertz,18089,12637,3558,2,40,"holdem,holdem1",69.86013599425065,19.66941235004699,LAG,50.19072364420367,2
CrazyJim,17837,7887,1402,2,18,"holdem,holdem1",44.21707686270113,7.860066154622414,Fish,36.35701070807871,0
Blackwood,17527,9606,4175,2,7,"holdem,holdem1",54.80686940149484,23.820391396131683,LAG,30.986478005363157,3
Jupiler,17503,5753,1460,3,29,"holdem,holdem1,holdemii",32.86865108838485,8.341427183911328,Fish,24.527223904473523,0
Jaster,17487,8131,2079,2,20,"holdem,holdem1",46.49739806713559,11.88883170355121,Fish,34.60856636358437,0
DoStuff,17465,11062,638,1,13,holdem,63.33810478099056,3.65302032636702,Fish,59.685084454623535,2
janie,17403,7664,917,2,39,"holdem,holdem1",44.03838418663449,5.269206458656553,Fish,38.76917772797793,0
BruceZ,17358,4416,1767,2,22,"holdem,holdem1",25.44071897684065,10.17974421016246,Fish,15.260974766678189,0
JohnG,17333,7760,1185,2,32,"holdem,holdem1",44.77009173253332,6.836669935960307,Fish,37.93342179657301,0
rocky9,17305,5402,728,1,24,holdem,31.216411441779837,4.206876625252817,Fish,27.00953481652701,0
Niceguy,17183,6855,1557,2,6,"holdem,holdemii",39.89408135948321,9.061281499156143,Fish,30.832799860327064,0
Shazbot,16928,5916,1999,1,8,holdem,34.94801512287334,11.80883742911153,Fish,23.139177693761813,0
replicant,16844,3436,877,1,1,holdem,20.398955117549274,5.206601757302304,Rock,15.19235336024697,0
JoeyX,16655,7739,3643,1,14,holdem,46.46652656859802,21.873311317922543,LAG,24.593215250675478,0
Champagne,16622,6235,1290,2,40,"holdem,holdem1",37.51052821561785,7.7607989411623155,Fish,29.74972927445554,0
frausie,16616,14502,413,2,31,"holdem,holdem1",87.27732306210882,2.485556090515166,Fish,84.79176697159366,2
alx,16527,5078,2378,2,19,"holdem,holdemii",30.72547951836389,14.388576269135353,Fish,16.336903249228538,0
Janie,16524,7067,1128,2,18,"holdem,holdemii",42.76809489227789,6.82643427741467,Fish,35.941660614863224,0
snoball,16515,11008,6267,2,29,"holdem,holdem1",66.65455646382077,37.94732061762034,LAG,28.707235846200422,3
Biker,16369,4877,2458,2,29,"holdem,holdem1",29.79412303744884,15.016189138004766,LAG,14.777933899444072,0
screampee,16332,8910,1146,2,27,"holdem,holdem1",54.555473916238064,7.016899338721529,Fish,47.538574577516535,2
Case,16235,8386,388,2,41,"holdem,holdem1",51.65383430859255,2.389898367724053,Fish,49.2639359408685,2
perfecdoh,16194,5552,1981,1,17,holdem,34.28430282820798,12.232925774978389,Fish,22.05137705322959,0
RaiJay,16155,4365,267,2,55,"holdem,holdem1",27.019498607242337,1.6527390900649954,Fish,25.366759517177343,0
trixie,16128,5437,173,2,16,"holdem,holdem1",33.71155753968254,1.0726686507936507,Fish,32.638888888888886,0
QueenLee,16051,7921,1573,2,27,"holdem,holdem1",49.34895022117002,9.800012460282847,Fish,39.54893776088717,0
stacey,16014,4336,559,2,40,"holdem,holdem1",27.07630823029849,3.4906956413138506,Fish,23.58561258898464,0
kfishbot,15955,4046,1072,2,10,"holdem,holdem1",25.35882168599185,6.718896897524288,Fish,18.63992478846756,0
LL,15952,7902,600,1,9,holdem,49.536108324974926,3.761283851554664,Fish,45.77482447342026,0
Filaman,15883,5378,1025,2,27,"holdem,holdemii",33.860101995844616,6.453440785745766,Fish,27.40666121009885,0
Dand,15866,7957,86,2,17,"holdem,holdem1",50.1512668599521,0.5420395814950207,Fish,49.60922727845709,0
Flash_man,15808,8088,3397,2,43,"holdem,holdem1",51.163967611336034,21.489119433198383,LAG,29.67484817813765,3
rabkati,15745,3735,543,2,15,"holdem,holdem1",23.72181644966656,3.4487138774214032,Rock,20.27310257224516,0
quenk,15684,10466,3555,2,25,"holdem,holdem1",66.73042591175721,22.666411629686305,LAG,44.0640142820709,3
kcr,15683,6250,2512,2,8,"holdem,holdemii",39.85206911942868,16.017343620480776,LAG,23.8347254989479,0
gary77,15673,4201,1340,1,6,holdem,26.80405793402667,8.549735213424361,Fish,18.25432272060231,0
westwood,15528,5635,206,2,5,"holdem,holdem1",36.2892838742916,1.3266357547655847,Fish,34.962648119526015,0
CybrTigr,15502,5713,2368,2,23,"holdem,holdem1",36.8533092504193,15.27544832924784,LAG,21.57786092117146,0
panfried,15487,5248,1575,2,22,"holdem,holdem1",33.886485439400786,10.169819848905536,Fish,23.716665590495253,0
GAR,15480,8443,1593,3,32,"holdem,holdem1,holdemii",54.54134366925064,10.290697674418604,Fish,44.25064599483204,2
Roxanne,15379,8071,2022,2,19,"holdem,holdem1",52.48065543923532,13.147798946615517,Fish,39.33285649261981,2
abba1942,15360,10040,2314,2,12,"holdem,holdem1",65.36458333333334,15.065104166666668,LAG,50.29947916666667,2
mudbug,15254,6099,1712,2,26,"holdem,holdem1",39.98295529041563,11.223285695555264,Fish,28.75966959486037,0
gfw,15206,3074,1364,3,33,"holdem,holdem1,holdemii",20.215704327239248,8.970143364461396,Rock,11.245560962777851,0
KTo,15182,3863,1784,2,29,"holdem,holdem1",25.444605453826902,11.750757475958372,Fish,13.693847977868533,0
kitz,15118,9432,977,2,25,"holdem,holdem1",62.38920492128588,6.462495039026327,Fish,55.92670988225955,2
Drivel,15011,7964,87,1,18,holdem,53.05442675371395,0.5795749783492106,Fish,52.47485177536474,2
moose,14924,6961,1449,2,8,"holdem,holdemii",46.64299115518627,9.709193245778613,Fish,36.93379790940766,0
Aardvark,14924,5569,1328,2,16,"holdem,holdem1",37.31573304744036,8.898418654516217,Fish,28.417314392924144,0
kt,14920,6764,924,3,42,"holdem,holdem1,holdemii",45.33512064343164,6.193029490616622,Fish,39.14209115281501,0
Quixote,14797,5341,597,2,29,"holdem,holdem1",36.09515442319389,4.034601608434143,Fish,32.060552814759745,0
jonah,14727,5113,411,2,24,"holdem,holdem1",34.71854417057106,2.7907924220818905,Fish,31.927751748489168,0
AIYAH,14664,6821,2202,2,44,"holdem,holdem1",46.5152755046372,15.016366612111293,LAG,31.49890889252591,0
kayaks1,14552,8062,2770,2,9,"holdem,holdemii",55.40131940626718,19.035184167124797,LAG,36.36613523914238,2
Ally,14521,5230,374,2,14,"holdem,holdemii",36.01680325046485,2.575580194201501,Fish,33.44122305626335,0
Looney,14488,4155,516,2,25,"holdem,holdem1",28.678906681391496,3.561568194367753,Fish,25.117338487023744,0
Jogger,14484,4290,679,2,29,"holdem,holdem1",29.618889809444905,4.6879315106324215,Fish,24.930958298812484,0
sisco,14477,4541,1086,2,23,"holdem,holdem1",31.36699592457001,7.501554189403882,Fish,23.86544173516612,0
sabylbot,14372,5276,2054,2,16,"holdem,holdem1",36.71026996938492,14.29167826328973,Fish,22.418591706095185,0
Apropos,14369,9118,4370,2,16,"holdem,holdem1",63.45605122137936,30.41269399401489,LAG,33.04335722736447,3
MrLucky,14351,4886,1423,2,20,"holdem,holdem1",34.04640791582468,9.9156853180963,Fish,24.13072259772838,0
GAR2,14242,7848,2077,2,13,"holdem,holdemii",55.10462013762112,14.583625895239432,Fish,40.52099424238169,2
EalingDR,14147,4280,1094,2,45,"holdem,holdem1",30.253764048914967,7.733088287269386,Fish,22.52067576164558,0
bigkicker,14100,6882,3935,2,41,"holdem,holdem1",48.80851063829788,27.907801418439718,LAG,20.90070921985816,3
EdK,14096,4558,1554,2,41,"holdem,holdem1",32.335414301929625,11.024404086265609,Fish,21.31101021566402,0
neverx,14050,7236,3397,2,31,"holdem,holdem1",51.5017793594306,24.1779359430605,LAG,27.3238434163701,3
Pfish,14010,6158,829,2,21,"holdem,holdem1",43.95431834403997,5.917201998572448,Fish,38.03711634546752,0
GRose,13961,5222,1492,2,17,"holdem,holdem1",37.40419740706253,10.686913544875008,Fish,26.717283862187525,0
u-pay,13958,1902,1160,2,8,"holdem,holdem1",13.626594067918042,8.310646224387447,Rock,5.315947843530594,0
Romper,13828,5992,757,2,22,"holdem,holdem1",43.33236910616141,5.474399768585479,Fish,37.85796933757593,0
SJG,13821,5706,1358,3,15,"holdem,holdem1,holdemii",41.28500108530497,9.825627668041388,Fish,31.459373417263585,0
fich,13753,4045,1204,2,36,"holdem,holdem1",29.411764705882355,8.754453573765723,Fish,20.657311132116632,0
kfish1,13700,3043,819,2,5,"holdem,holdem1",22.21167883211679,5.978102189781022,Rock,16.233576642335766,0
aleve,13684,6997,1606,2,38,"holdem,holdem1",51.13270973399591,11.736334405144696,Fish,39.396375328851214,2
Jalapeno,13649,4247,2253,2,43,"holdem,holdem1",31.11583266173346,16.506703787823284,LAG,14.609128873910176,0
k1,13538,3943,1228,2,6,"holdem,holdem1",29.125424730388534,9.07076377603782,Fish,20.05466095435072,0
Apus,13477,9068,1484,2,14,"holdem,holdem1",67.28500408102693,11.011352674927654,Fish,56.27365140609928,2
Fiset,13434,3091,155,2,8,"holdem,holdem1",23.0087836831919,1.1537888938514218,Rock,21.85499478934048,0
knipper,13400,3768,632,2,15,"holdem,holdem1",28.119402985074625,4.7164179104477615,Fish,23.402985074626866,0
USSR_Bot,13280,2062,226,2,6,"holdem,holdem1",15.52710843373494,1.7018072289156627,Rock,13.825301204819278,0
Number,13242,2972,668,2,19,"holdem,holdem1",22.44373961637215,5.04455520314152,Rock,17.39918441323063,0
jack,13211,5086,1212,2,22,"holdem,holdem1",38.49822117932026,9.174173037620164,Fish,29.324048141700096,0
DrJohn,13154,2616,595,2,4,"holdem,holdem1",19.887486696062037,4.523338908316862,Rock,15.364147787745171,0
lyle,13151,3362,790,3,22,"holdem,holdem1,holdemii",25.56459584822447,6.0071477454186,Fish,19.55744810280587,0
Rumford,13146,6224,2771,1,22,holdem,47.34520006085501,21.07865510421421,LAG,26.266544956640804,0
oldbear,13127,8347,2451,2,33,"holdem,holdem1",63.58650110459359,18.67144054239354,LAG,44.91506056220005,2
Reck,13089,3401,1201,2,29,"holdem,holdem1",25.98365039346016,9.175643670257468,Fish,16.808006723202688,0
Dinks3,13020,9915,121,2,5,"holdem,holdem1",76.15207373271889,0.9293394777265744,Fish,75.22273425499232,2
EmtaE,13001,9240,3308,2,29,"holdem,holdem1",71.07145604184294,25.44419660026152,LAG,45.627259441581415,3
King_Fish,12982,4708,1423,2,24,"holdem,holdem1",36.26559852102912,10.961331073794485,Fish,25.30426744723464,0
Poki_S2,12961,3750,1554,1,1,holdem,28.932952704266647,11.989815600648098,Fish,16.943137103618547,0
Sham,12945,5551,1599,2,25,"holdem,holdem1",42.88142139822325,12.35225955967555,Fish,30.5291618385477,0
earl,12945,4229,302,2,11,"holdem,holdem1",32.66898416376979,2.332947083816145,Fish,30.33603707995365,0
JMA,12933,5254,638,2,25,"holdem,holdem1",40.62475837006108,4.933116832908064,Fish,35.69164153715302,0
Felicity,12909,5083,469,2,19,"holdem,holdem1",39.37562940584088,3.6331241769308233,Fish,35.74250522891006,0
smeagn,12881,5785,870,1,9,holdem,44.91110938591724,6.754133995807779,Fish,38.156975390109466,0
ArmyNoVA,12817,2549,590,1,21,holdem,19.887649215885155,4.603261293594445,Rock,15.28438792229071,0
pliu,12786,5587,488,1,17,holdem,43.696230251837946,3.816674487720944,Fish,39.879555764117,0
kith,12751,4315,1083,2,35,"holdem,holdem1",33.840483099364754,8.493451494000471,Fish,25.347031605364283,0
Gary,12685,7949,2919,1,7,holdem,62.664564446196295,23.011430823807647,LAG,39.65313362238865,3
Gremlin,12647,5041,1822,3,24,"holdem,holdem1,holdemii",39.85925515932632,14.406578635249469,Fish,25.452676524076857,0
POTFH,12565,3109,735,2,11,"holdem,holdem1",24.7433346597692,5.8495821727019495,Rock,18.89375248706725,0
prufrock,12558,3314,1047,2,13,"holdem,holdem1",26.389552476509,8.337314859053988,Fish,18.052237617455013,0
KHead,12532,4021,620,2,26,"holdem,holdem1",32.0858601978934,4.947334822853495,Fish,27.1385253750399,0
dmm,12513,6229,1040,2,19,"holdem,holdem1",49.780228562295214,8.311356189562854,Fish,41.46887237273236,0
mikeb,12486,3417,1095,2,20,"holdem,holdem1",27.366650648726576,8.769822200864969,Fish,18.596828447861608,0
hturner,12463,3958,1337,2,17,"holdem,holdemii",31.75800369092514,10.72775415229078,Fish,21.03024953863436,0
joed,12452,6545,174,1,13,holdem,52.56183745583039,1.397365884998394,Fish,51.16447157083199,2
Pyl0t,12410,7827,1602,2,16,"holdem,holdem1",63.070104754230464,12.90894439967768,Fish,50.161160354552784,2
rog,12385,3712,755,2,23,"holdem,holdem1",29.97174000807428,6.0960839725474365,Fish,23.875656035526845,0
whiz,12367,3603,776,3,43,"holdem,holdem1,holdemii",29.13398560685696,6.274763483464057,Fish,22.859222123392904,0
gary,12354,6199,3079,2,17,"holdem,holdem1",50.17807997409746,24.92310182936701,LAG,25.25497814473045,3
smact,12346,5423,701,1,21,holdem,43.9251579458934,5.677952373238296,Fish,38.24720557265511,0
rkt,12280,4041,1001,3,27,"holdem,holdem1,holdemii",32.9071661237785,8.151465798045603,Fish,24.7557003257329,0
alyce,12272,7522,80,2,10,"holdem,holdem1",61.29400260756193,0.651890482398957,Fish,60.642112125162974,2
dred,12268,4589,2244,2,29,"holdem,holdem1",37.40626018910988,18.29149005542876,LAG,19.114770133681123,0
Felicia,12252,6171,138,1,9,holdem,50.36728697355534,1.1263467189030365,Fish,49.2409402546523,0
flipper,12183,6389,1474,2,15,"holdem,holdemii",52.44192727571205,12.098826233275876,Fish,40.343101042436174,2
jun,12143,5560,414,2,28,"holdem,holdem1",45.78769661533394,3.409371654451124,Fish,42.37832496088282,0
bw,12126,2982,813,3,34,"holdem,holdem1,holdemii",24.59178624443345,6.704601682335477,Rock,17.88718456209797,0
Poki_SOM,12086,3400,1375,2,3,"holdem,holdem1",28.13172265431077,11.376799602846267,Fish,16.754923051464502,0
phoenix,12057,5609,1285,2,15,"holdem,holdem1",46.52069337314423,10.657709214564154,Fish,35.86298415858008,0
scc,12029,5058,476,2,32,"holdem,holdem1",42.04838307423727,3.957103666140161,Fish,38.0912794080971,0
bolt,12010,2594,384,2,17,"holdem,holdemii",21.598667776852626,3.197335553705245,Rock,18.401332223147374,0
classicJB,11961,5057,573,2,24,"holdem,holdem1",42.27907365604883,4.790569350388763,Fish,37.48850430566007,0
gfish,11951,3998,946,2,15,"holdem,holdem1",33.45326750899506,7.91565559367417,Fish,25.53761191532089,0
awk,11891,4352,858,2,28,"holdem,holdem1",36.59910856950635,7.215541165587419,Fish,29.38356740391893,0
Ragman,11880,2976,351,2,23,"holdem,holdem1",25.05050505050505,2.9545454545454546,Fish,22.0959595959596,0
LoveLee,11874,5875,1267,2,22,"holdem,holdem1",49.47785076638033,10.670372241873,Fish,38.80747852450733,0
Lurker,11870,5222,893,2,14,"holdem,holdem1",43.9932603201348,7.523167649536647,Fish,36.47009267059815,0
evercall,11859,6085,3161,2,6,"holdem,holdemii",51.311240408128846,26.654861286786407,LAG,24.65637912134244,3
thenutz,11840,4813,493,2,8,"holdem,holdem1",40.65033783783784,4.163851351351351,Fish,36.48648648648648,0
Taler,11810,5858,236,2,22,"holdem,holdem1",49.60203217612193,1.9983065198983911,Fish,47.60372565622354,0
kempo,11729,4050,944,3,50,"holdem,holdem1,holdemii",34.529797936738,8.048426975871772,Fish,26.48137096086623,0
Kendo,11680,4717,463,2,25,"holdem,holdem1",40.38527397260274,3.964041095890411,Fish,36.42123287671233,0
tetsu,11678,3756,79,2,25,"holdem,holdem1",32.16304161671519,0.676485699606097,Fish,31.486555917109094,0
ProfeLub,11584,6552,1628,3,20,"holdem,holdem1,holdemii",56.56077348066299,14.053867403314918,Fish,42.50690607734807,2
DonaldH2o,11494,2706,91,2,13,"holdem,holdem1",23.542717939794677,0.7917174177831912,Rock,22.751000522011484,0
moppy,11461,3032,475,2,27,"holdem,holdem1",26.454934124421957,4.144490009597766,Fish,22.310444114824183,0
palpatine,11458,2986,1031,2,15,"holdem,holdem1",26.060394484203176,8.99807994414383,Fish,17.062314540059347,0
the_habit,11452,4217,466,1,12,holdem,36.82326231225987,4.069158225637444,Fish,32.75410408662243,0
Babe,11432,5536,95,2,28,"holdem,holdem1",48.42547235829251,0.831000699790063,Fish,47.59447165850245,0
RandyV,11379,5533,1853,2,28,"holdem,holdemii",48.624659460409525,16.28438351348976,LAG,32.34027594691976,0
bustagin,11313,5936,1722,2,15,"holdem,holdem1",52.470609033854856,15.221426677273934,LAG,37.24918235658093,2
quake,11302,4953,1385,3,34,"holdem,holdem1,holdemii",43.82410192886215,12.254468235710494,Fish,31.56963369315165,0
daisy,11255,1622,1054,1,2,holdem,14.411372723234116,9.36472678809418,Rock,5.046645935139937,0
Davey,11246,3967,1979,1,17,holdem,35.27476436066157,17.59736795304997,LAG,17.6773964076116,0
oval,11207,5992,1142,1,9,holdem,53.46658338538413,10.190059784063532,Fish,43.276523601320605,2
art,11192,5982,217,2,19,"holdem,holdem1",53.44889206576126,1.9388849177984275,Fish,51.51000714796283,2
Kitty,11189,5845,58,2,25,"holdem,holdem1",52.23880597014925,0.5183662525694879,Fish,51.720439717579765,2
SubEthan,11160,3961,730,2,20,"holdem,holdem1",35.49283154121864,6.5412186379928325,Fish,28.951612903225808,0
DP,11154,5828,2384,2,26,"holdem,holdem1",52.25031378877533,21.373498296575217,LAG,30.876815492200112,3
goldy,11145,5747,451,2,22,"holdem,holdem1",51.56572454015254,4.046657694033199,Fish,47.51906684611934,2
Bingo,11143,4462,1274,3,50,"holdem,holdem1,holdemii",40.04307637081576,11.433186754015974,Fish,28.609889616799787,0
jester,11135,3024,569,3,49,"holdem,holdem1,holdemii",27.15761113605748,5.11001347103727,Fish,22.04759766502021,0
Khan,11120,2150,864,2,15,"holdem,holdem1",19.33453237410072,7.76978417266187,Rock,11.564748201438848,0
Tatonka,11100,3444,1648,2,29,"holdem,holdem1",31.027027027027028,14.846846846846848,Fish,16.18018018018018,0
Malky,11076,5421,332,2,12,"holdem,holdem1",48.94366197183098,2.9974720115565185,Fish,45.94618996027447,0
greatbrit,11062,5941,1505,2,23,"holdem,holdem1",53.7063822093654,13.605134695353463,Fish,40.10124751401194,2
carson,11024,5417,2849,2,21,"holdem,holdem1",49.13824383164006,25.843613933236576,LAG,23.294629898403485,3
FX,11012,5878,2557,2,27,"holdem,holdem1",53.37813294587722,23.22012350163458,LAG,30.15800944424264,3
trythat,11005,5745,971,2,29,"holdem,holdem1",52.2035438437074,8.82326215356656,Fish,43.38028169014084,2
BadGamble,10998,5549,1268,2,21,"holdem,holdem1",50.454628114202585,11.529368976177487,Fish,38.9252591380251,0
Regor,10965,2621,941,2,11,"holdem,holdem1",23.90332877336981,8.581851345189238,Rock,15.321477428180575,0
condor,10917,3873,1400,1,14,holdem,35.47677933498214,12.82403590730054,Fish,22.6527434276816,0
pattaya,10887,5712,1234,1,17,holdem,52.46624414439239,11.334619270689814,Fish,41.13162487370258,2
augie,10873,4535,977,2,21,"holdem,holdem1",41.70882001287593,8.985560562862135,Fish,32.7232594500138,0
aida,10865,5137,1348,1,27,holdem,47.28025770823746,12.406810860561436,Fish,34.87344684767603,0
Wood,10860,3486,672,3,17,"holdem,holdem1,holdemii",32.09944751381216,6.187845303867404,Fish,25.911602209944757,0
Mig,10831,4026,1248,2,8,"holdem,holdem1",37.17108300249284,11.522481765303295,Fish,25.648601237189546,0
sandman88,10816,3591,446,1,12,holdem,33.20081360946745,4.123520710059172,Fish,29.07729289940828,0
propdude,10795,3609,1336,3,34,"holdem,holdem1,holdemii",33.43214451134784,12.37610004631774,Fish,21.056044465030105,0
PokerBum,10787,6584,1262,2,20,"holdem,holdem1",61.03643274311672,11.699267636970427,Fish,49.33716510614629,2
fishbot,10781,2853,835,1,5,holdem,26.46322233559039,7.745107132919024,Fish,18.718115202671367,0
GregR,10747,2554,691,3,19,"holdem,holdem1,holdemii",23.76477156415744,6.4297013119940445,Rock,17.335070252163394,0
Chatquita,10740,4370,267,2,18,"holdem,holdem1",40.68901303538175,2.486033519553073,Fish,38.20297951582867,0
itchyball,10702,5698,1010,2,25,"holdem,holdem1",53.24238460100915,9.4374883199402,Fish,43.80489628106895,2
po147,10698,5406,1260,2,15,"holdem,holdemii",50.53280987100393,11.777902411665732,Fish,38.7549074593382,0
MrX,10676,4727,1757,2,13,"holdem,holdem1",44.27688272761333,16.457474709629075,LAG,27.81940801798426,0
McElvis,10638,3977,378,1,14,holdem,37.38484677570972,3.5532994923857872,Fish,33.83154728332393,0
Pappy,10632,5202,248,2,15,"holdem,holdem1",48.92776523702032,2.332580887885628,Fish,46.59518434913469,0
DanSal,10601,4009,1684,1,10,holdem,37.81718705782474,15.885293840203754,LAG,21.931893217620985,0
Skamse,10540,2936,854,2,29,"holdem,holdem1",27.855787476280835,8.10246679316888,Fish,19.753320683111955,0
speedoh,10534,3819,630,1,4,holdem,36.25403455477502,5.980634137079932,Fish,30.27340041769509,0
theking,10514,8323,6236,3,26,"holdem,holdem1,holdemii",79.16111850865512,59.311394331367694,LAG,19.849724177287428,1
nothing,10488,8946,444,1,16,holdem,85.2974828375286,4.233409610983982,Fish,81.06407322654462,2
YellaDog,10448,2899,955,2,8,"holdem,holdem1",27.746937212863703,9.140505359877489,Fish,18.60643185298621,0
nemo,10421,3089,538,3,32,"holdem,holdem1,holdemii",29.642068899337875,5.162652336627962,Fish,24.479416562709915,0
Jan000,10413,7693,178,1,21,holdem,73.8788053394795,1.7094017094017095,Fish,72.1694036300778,2
rAAKKe,10409,1794,310,2,5,"holdem,holdem1",17.235085022576616,2.978191949274666,Rock,14.25689307330195,0
nut,10392,4246,933,3,30,"holdem,holdem1,holdemii",40.85835257890685,8.978060046189377,Fish,31.88029253271748,0
pfisus,10357,3170,1801,2,20,"holdem,holdem1",30.60731872163754,17.38920536834991,LAG,13.218113353287633,0
hootin,10329,7298,155,2,20,"holdem,holdem1",70.65543615064381,1.500629296156453,Fish,69.15480685448736,2
TxMustang,10303,3205,231,1,6,holdem,31.1074444336601,2.242065417839464,Fish,28.86537901582064,0
japist,10238,3254,1574,2,4,"holdem,holdem1",31.783551474897443,15.374096503223289,LAG,16.40945497167416,0
greg,10237,2211,714,2,11,"holdem,holdem1",21.59812445052261,6.974699619029012,Rock,14.6234248314936,0
jonnyred,10233,5513,384,1,6,holdem,53.87471904622301,3.752565230137789,Fish,50.122153816085216,2
grumpy,10229,4336,892,2,40,"holdem,holdem1",42.38928536513833,8.720305015152995,Fish,33.66898034998533,0
Dunk,10223,5659,1591,3,16,"holdem,holdem1,holdemii",55.3555707717891,15.562946297564316,LAG,39.79262447422478,2
Shrink2,10211,4060,179,1,11,holdem,39.76104201351484,1.753011458231319,Fish,38.00803055528352,0
hotrod,10206,5411,1317,2,18,"holdem,holdem1",53.017832647462285,12.904174015285127,Fish,40.11365863217716,2
jb5,10186,4601,1973,2,13,"holdem,holdem1",45.16984095817789,19.36972314942077,LAG,25.80011780875712,0
clarice,10158,5614,39,2,10,"holdem,holdem1",55.26678480015751,0.3839338452451269,Fish,54.88285095491239,2
geg,10086,3231,441,2,35,"holdem,holdemii",32.034503271861986,4.37239738251041,Fish,27.662105889351576,0
viking,10065,4790,1938,1,18,holdem,47.590660705414805,19.2548435171386,LAG,28.33581718827621,0
Blades,10036,3831,1137,1,16,holdem,38.172578716620166,11.329214826624153,Fish,26.843363889996013,0
Wess,10035,5270,200,2,10,"holdem,holdem1",52.51619332336821,1.9930244145490783,Fish,50.52316890881914,2
rig,10017,3560,573,2,14,"holdem,holdem1",35.53958270939403,5.720275531596286,Fish,29.819307177797747,0
rrn,10015,3582,326,2,17,"holdem,holdem1",35.766350474288565,3.2551173240139795,Fish,32.511233150274585,0
Akela,10014,2644,291,2,11,"holdem,holdem1",26.40303574995007,2.905931695626124,Fish,23.497104054323948,0
