Data      810860070  8  5 rc  f     -     -         3426   60    0 
Data      810860147  8  4 r   cc    c     c         3366  160    0 8c 4d
Data      810860208  8  3 rc  kf    -     -         3206   60    0 
Data      810860275  9  2 Bc  c     b     k         3146  100    0 Qd 8d
Data      810860324  9  1 Bc  b     b     kc        3046  120    0 5d 7d
Data      810860386 10 10 rr  r     b     c         2926  200    0 7h 7s
Data      810860489 10  9 r   r     c     c         2726  180    0 Ts Ac
Data      810860579  9  7 r   b     b     br        2546  220    0 2s 9h
Data      810860638 10  7 r   c     c     c         2326  140    0 8d As
Data      810860700  9  5 c   f     -     -         2186   20    0 
Data      810860767  9  4 rc  kc    k     k         2166   80  240 Tc Ks
Data      810860836  9  3 c   r     b     b         2326  140  400 Kd 8d
Data      810860899  9  2 Bc  br    kr    bc        2586  300    0 8s Jd
Data      810860967  9  1 Br  b     -     -         2286   80  160 
Data      810861008  8  8 rc  r     k     c         2366  160    0 7s 3c
Data      810861051  8  7 r   bc    c     b         2206  180  390 7s 9c
Data      810861088  8  6 rc  kc    kc    b         2416  160  450 8d 9c
Data      810861153  9  5 f   -     -     -         2706    0    0 
Data      810861230  9  4 r   r     k     k         2706   80    0 8d Qc
Data      810861281  9  3 r   kf    -     -         2626   40    0 
Data      810861339  8  2 Br  f     -     -         2586   60    0 
Data      810861411  9  1 Bc  b     -     -         2526   40   80 
Data      810861437  8  8 r   r     k     k         2566  100    0 3c Kc
Data      810861484  8  7 r   k     f     -         2466   40    0 
Data      810861529  8  6 r   r     c     c         2426  160  460 8h Ks
Data      810861590  8  5 rc  r     r     k         2726  180    0 6d 7s
Data      810861642  8  4 rrrrrc bc    brc   kc        2546  460    0 3c Qc
Data      810861701  8  3 r   b     brrrrrrrr kc        2086  780    0 Ac 8c
Data      810861774  9  2 Bc  kc    kc    k         1306  120    0 3d Kc
Data      810861839  9  1 Bc  b     b     b         1186  120  300 Jc 6d
Data      810861894 10 10 r   b     b     b         1366  140  300 3h Kd
Data      810861934 10  9 r   br    b     b         1526  220  630 Jd 7c
Data      810861996 10  8 rr  r     r     b         1936  260  870 Qd Jh
Data      810862083 10  7 cr  rr    f     -         2546  160    0 
Data      810862186  9  5 rr  rc    KQ    -         2386  160    0 
Data      810923991  4  1 Bf  -     -     -         2226   10    0 
Data      810924017  6  6 r   b     b     bc        2216  180    0 Qh 2h
Data      810924061  6  6 rr  f     -     -         2036  100    0 
Data      810924087  6  5 r   b     bf    -         1936  100    0 
Data      810924113  6  4 r   b     b     -         1836  100  210 
Data      810924286  5  3 rc  kc    kc    kc        1946  160    0 4c Td
Data      810924337  5  2 Br  bc    k     b         1786  140  250 
Data      810924364  5  1 Br  b     -     -         1896   80  220 
Data      810924392  6  5 r   b     b     k         2036  100  220 Ks 9h
Data      810924440  6  4 Q   -     -     -         2156    0    0 
Data      810924503  6  3 r   b     b     b         2156  140  270 
Data      810924537  6  2 Bc  kf    -     -         2286   40    0 
Data      810924557  6  1 Br  -     -     -         2246   40   60 
Data      810924570  6  6 rr  bc    c     k         2266  180    0 6c 2h
Data      810924626  6  5 r   c     f     -         2086   80    0 
Data      810924666  6  4 rr  rrr   b     k         2006  240    0 4d 3h
Data      810924732  6  3 r   -     -     -         1766   40   70 
Data      810924757  6  2 Bk  bc    kc    kf        1796  100    0 
Data      810924791  6  1 Br  b     b     b         1696  140  360 Kc Ks
Data      810924833  6  6 rc  r     b     b         1916  220  760 7c Ts
Data      810924914  6  5 r   k     k     f         2456   60    0 
Data      810925000  7  5 rc  kf    -     -         2396   60    0 
Data      810925106  7  4 rr  r     b     k         2336  160    0 8h 9s
Data      810925187  8  4 r   b     -     -         2176   60  170 
Data      810925220  8  3 r   k     kf    -         2286   40    0 
Data      810925282  8  2 Bk  k     f     -         2246   20    0 
Data      810925318  8  1 Br  -     -     -         2226   40   60 
Data      810925334  9  9 r   k     b     b         2246  120  310 9s 7d
Data      810925418  9  8 r   r     b     k         2436  140  330 Kc 4s
Data      810925486  8  7 r   b     k     k         2626   80    0 3s Kc
Data      810925531  9  6 r   c     cr    f         2546  260    0 
Data      810925604  9  5 rr  kc    k     f         2286  120    0 
Data      810925723 10  5 r   b     b     k         2166  100    0 As Td
Data      810925877 10  4 rc  b     bc    k         2066  160  430 7s Kc
Data      810925942 10  3 c   bc    kc    kf        2336  100    0 
Data      810926031 10  2 Bk  bc    kf    -         2236   80    0 
Data      810926123 10  1 Bf  -     Q     -         2156   10    0 
Data      811038556  6  2 Br  bf    -     -         2136   60    0 
Data      811038593  6  1 Bc  k     k     b         2076   60   80 
Data      811038648  6  6 f   -     -     -         2096    0    0 
Data      811038695  7  5 KQ  -     -     -         2096    0    0 
Data      811038816  7  3 r   b     bc    kc        2096  180    0 3s 5c
Data      811038890  7  2 Br  bc    k     b         1916  120  210 
Data      811038943  7  1 Brr b     b     k         2006  160    0 8d 7h
Data      811039000  7  7 r   bc    k     f         1846   80    0 
Data      811039055  7  6 r   c     b     k         1766  100  290 6s 4c
Data      811039111  7  5 r   b     b     b         1956  140  350 5s 8c
Data      811039195  7  3 r   k     k     b         2166   80   80 6d Qc
Data      811039263  6  2 Bk  b     bc    kc        2166  160    0 3s Jd
Data      811039329  7  1 Brc b     b     kc        2006  180    0 3h Ks
Data      811039403  7  7 r   c     f     -         1826   60    0 
Data      811039515  7  6 r   br    b     b         1766  180  580 Kd Ah
Data      811039606  7  5 r   b     bf    -         2166  100    0 
Data      811039652  7  4 rr  b     b     b         2066  180  350 
Data      811039704  7  3 rc  kf    -     -         2236   60    0 
Data      811039730  7  2 Br  b     b     k         2176  100    0 8c 6s
Data      811039820  7  1 Br  b     b     bc        2076  180  400 Tc 2d
Data      811039875  7  7 r   rc    r     b         2296  220  460 Qc Th
Data      811039928  6  4 r   k     b     b         2536  120  320 Kh 4h
Data      811040006  6  4 rr  c     c     rrc       2736  360    0 Qh 6h
Data      811040065  6  3 rr  b     bf    -         2376  140    0 
Data      811040119  6  2 Bk  b     bc    kf        2236  120    0 
Data      811040169  6  1 Br  b     b     b         2116  140  240 
Data      811040197  6  6 r   b     b     k         2216  100    0 Ts 2d
Data      811040219  6  5 r   bc    kf    -         2116   80    0 
Data      811040254  6  4 rc  c     f     -         2036  100    0 
Data      811040320  6  3 KQ  -     -     -         1936    0    0 
Data      811115863  4  2 BQ  -     -     -         2341   20    0 
Data      811118360  7  7 r   rc    r     b         2321  220  520 Ah Tc
Data      811118412  7  6 r   rr    k     k         2621  120  130 Ah Td
Data      811118493  7  5 r   r     b     b         2631  180  390 8d 8h
Data      811118562  7  4 r   b     k     b         2841  100    0 9d Kd
Data      811118653  7  3 r   b     b     -         2741  100  190 
Data      811118691  7  2 Bc  kf    -     -         2831   40    0 
Data      811118743  7  1 Br  b     k     b         2791  120  220 
Data      811118796  7  7 r   k     c     c         2891  140  310 Jh Js
Data      811118822  7  6 rc  kc    kf    -         3061  100    0 
Data      811118866  7  5 rc  r     r     k         2961  200  570 7d 4s
Data      811118933  7  4 rc  k     k     f         3331   60    0 
Data      811119000  7  3 r   k     b     -         3271   80  130 
Data      811119026  7  2 Bk  kf    -     -         3321   20    0 
Data      811119121  6  1 Bc  k     kr    kc        3301  140    0 Th Tc
Data      811119147  5  5 rc  r     f     -         3161  120    0 
Data      811119235  6  4 r   r     c     k         3041  120    0 5c 4c
Data      811119298  5  2 Br  b     bc    kf        2921  160    0 
Data      811119341  5  1 Brrrc bc    bc    kc        2761  320    0 Ts Qd
Data      811119421  4  4 r   -     -     -         2441   40   70 
Data      811119437  4  3 r   -     -     -         2471   40   70 
Data      811119450  4  2 Br  b     k     k         2501   60    0 Js Qs
Data      811119507  4  1 BQ  -     -     -         2441   10    0 
Data      811123768  7  3 r   br    b     kc        2431  180    0 Qh As
Data      811123827  7  2 Brr b     b     b         2251  180  510 2h 4h
Data      811123914  7  1 Bc  b     b     -         2581  100  180 
Data      811123955  7  7 r   b     r     c         2661  180  380 Th 8h
Data      811124024  7  6 r   b     -     -         2861   60  130 
Data      811124051  7  5 rrrc kc    f     -         2931  160    0 
Data      811124092  7  4 rr  br    k     k         2771  160    0 7c 4d
Data      811124141  7  3 r   b     f     -         2611   60    0 
Data      811124246  5  1 Br  brc   brc   brc       2551  480  720 Qs Ad
Data      811124318  5  1 Brc kc    kc    k         2791  140  300 Td 9h
Data      811124365  5  5 rr  k     f     -         2951  100    0 
Data      811124399  5  4 r   -     -     -         2851   40   70 
Data      811124431  5  3 rc  c     c     c         2881  180    0 Jc 3c
Data      811124462  6  2 Bf  -     -     -         2701   20    0 
Data      811124489  5  1 Brr b     b     bc        2681  220    0 4h Th
Data      811124543  5  5 rr  b     k     bc        2461  180    0 5c 5d
Data      811124605  5  4 r   -     -     -         2281   40   70 
Data      811124616  4  2 Br  brc   b     b         2311  220    0 Js 9s
Data      811124704  4  1 Br  b     k     kc        2091  100    0 2d Ks
Data      811124744  4  4 r   rrr   b     b         1991  240  490 Ts Ah
Data      811124774  4  3 rc  c     f     -         2241   80    0 
Data      811124809  4  2 BQ  -     -     -         2161   20    0 
Data      811208360  5  5 rc  rc    c     c         2046  220    0 Ac Jc
Data      811208392  5  4 r   rc    c     c         1826  180    0 7c 7d
Data      811208428  7  3 rr  bf    -     -         1646  100    0 
Data      811208485  7  2 Bf  -     -     -         1546   20    0 
Data      811208502  7  1 Brr b     bc    kf        1526  180    0 
Data      811208559  7  7 r   rr    b     c         1346  200    0 Jd 9s
Data      811208633  7  6 r   b     -     -         1146   60  130 
Data      811208661  6  4 r   b     -     -         1216   60  140 
Data      811208736  8  3 r   bc    kc    kc        1296  160    0 7h Th
Data      811208790  8  2 Br  brc   r     b         1136  240  600 Ks Kc
Data      811208857  8  1 Br  b     b     k         1496  100  240 3h 3c
Data      811208947  8  8 rc  f     -     -         1636   80    0 
Data      811208983  8  7 rc  cc    f     -         1556  140    0 
Data      811209060  8  6 r   f     -     -         1416   40    0 
Data      811209104  7  4 r   rc    r     b         1376  220  450 5h 6c
Data      811209206  6  3 rc  kf    -     -         1606   60    0 
Data      811209265  7  2 Br  b     brc   kc        1546  280  620 2s 5h
Data      811209345  6  1 Br  b     bf    -         1886  100    0 
Data      811209422  6  6 r   f     -     -         1786   40    0 
Data      811209467  7  6 rc  r     r     k         1746  200    0 5c 2c
Data      811209522  7  5 rr  b     b     k         1546  140    0 Jh 6c
Data      811209650  7  4 r   b     b     b         1406  140  310 
Data      811209764  7  3 r   c     c     Q         1576  100    0 
